# Time(sec)	Measured F1(Hz)
91.362774,1000000.000160
91.862915,999999.999900
92.362591,1000000.000050
92.862031,1000000.000000
93.362434,999999.999840
93.862676,1000000.000050
94.362096,1000000.000070
94.861969,1000000.000020
95.362401,1000000.000070
95.862122,1000000.000090
96.363278,1000000.000130
96.862784,999999.999890
97.362804,1000000.000070
97.862332,1000000.000020
98.362459,1000000.000090
98.863185,1000000.000080
99.362330,1000000.000020
99.862376,1000000.000030
100.362572,999999.999890
100.862358,999999.999900
101.362119,1000000.000140
101.862630,999999.999850
102.362415,1000000.000070
102.862474,999999.999790
103.362442,1000000.000050
103.862702,1000000.000010
104.362218,999999.999910
104.862890,1000000.000090
105.363016,999999.999990
105.862216,1000000.000010
106.363059,999999.999730
106.862279,1000000.000110
107.362844,1000000.000020
107.862378,1000000.000010
108.362377,1000000.000130
108.862383,1000000.000060
109.362593,999999.999940
109.862030,1000000.000170
110.361969,1000000.000060
110.862130,1000000.000050
111.361962,999999.999870
111.861974,999999.999850
112.362110,1000000.000290
112.862689,1000000.000050
113.362335,1000000.000070
113.862318,1000000.000110
114.362478,999999.999920
114.863119,999999.999900
115.362751,999999.999950
115.862924,999999.999680
116.362292,1000000.000000
116.862322,1000000.000180
117.361975,1000000.000050
117.863005,1000000.000190
118.362984,1000000.000070
118.862763,1000000.000120
119.362870,1000000.000210
119.862370,1000000.000110
